year,month,source,category,subCategory,amount
2025,Apr,Actuals,Shopping,Sport and recreation equipment,-460.00
2025,Apr,Actuals,Transportation,Leasing Costs,264.70
2025,Apr,Actuals,Transportation,Parking Charges,1.50
2025,Apr,Actuals,Transportation,Public Transport,179.70
2025,Apr,Actuals,Utilities & Bills,Banking services & charges,15.00
2025,Apr,Actuals,Utilities & Bills,Broadband,89.90
2025,Apr,Actuals,Utilities & Bills,Moving,79.85
2025,Apr,Actuals,Utilities & Bills,Postal Charges,3.31
2025,Apr,Actuals,Utilities & Bills,Telephone & Mobile,31.95
2025,Apr,Actuals,Utilities & Bills,TV & Multimedia,32.90
2025,Apr,Actuals,Vacation & Travel,Eat & Drink,328.28
2025,Apr,Actuals,Vacation & Travel,Flights & Rail,312.99
2025,Apr,Actuals,Vacation & Travel,Local transport,150.90
2025,Apr,Actuals,Vacation & Travel,Roaming Charges,4.66
2025,May,Budget,Groceries,Groceries,550.00
2025,May,Budget,Health,Drugs and pharmaceuticals,5.00
2025,May,Budget,Health,Medical Services,60.00
2025,May,Budget,Housing,Rent and mortgage interest,3020.00
2025,May,Budget,Other expenses,Other expenses,10.00
2025,May,Budget,Recreation,Bars & restaurants,255.00
2025,May,Budget,Recreation,Going out,10.00
2025,May,Budget,Recreation,Personal Care,10.00
2025,May,Budget,Recreation,Races,45.00
2025,May,Budget,Recreation,Training & further education,0.00
2025,May,Budget,Shopping,Books & literature,10.00
2025,May,Budget,Shopping,"Clothing, shoes & accessories",175.00
2025,May,Budget,Shopping,Electronics & Appliances,50.00
2025,May,Budget,Shopping,Furniture,50.00
2025,May,Budget,Shopping,Gifts,150.00
2025,May,Budget,Shopping,Household Articles,25.00
2025,May,Budget,Shopping,Sport and recreation equipment,25.00
2025,May,Budget,Transportation,Fuel,40.00
2025,May,Budget,Transportation,Leasing Costs,264.70
2025,May,Budget,Transportation,Parking Charges,7.50
2025,May,Budget,Transportation,Public Transport,325.00
2025,May,Budget,Transportation,Taxes and Fines,35.00
2025,May,Budget,Utilities & Bills,Banking services & charges,15.00
2025,May,Budget,Utilities & Bills,Broadband,89.90
2025,May,Budget,Utilities & Bills,Energy,75.00
2025,May,Budget,Utilities & Bills,Maintenance and repairs,10.00
2025,May,Budget,Utilities & Bills,Misc. Fees,10.00
2025,May,Budget,Utilities & Bills,Moving,50.00
2025,May,Budget,Utilities & Bills,Postal Charges,5.00
2025,May,Budget,Utilities & Bills,Telephone & Mobile,20.00
2025,May,Budget,Utilities & Bills,TV & Multimedia,34.00
2025,May,Budget,Vacation & Travel,Vacation & Travel,1500.00
2025,May,Actuals,Groceries,Groceries,416.61
2025,May,Actuals,Housing,Rent and mortgage interest,3020.00
2025,May,Actuals,Recreation,Bars & restaurants,151.50
2025,May,Actuals,Recreation,Personal Care,38.00
2025,May,Actuals,Shopping,Books & literature,24.29
2025,May,Actuals,Shopping,"Clothing, shoes & accessories",-85.70
2025,May,Actuals,Shopping,Electronics & Appliances,-210.00
2025,May,Actuals,Shopping,Furniture,884.00
2025,May,Actuals,Shopping,Household Articles,34.92
2025,May,Actuals,Transportation,Leasing Costs,264.70
2025,May,Actuals,Transportation,Parking Charges,4.60
2025,May,Actuals,Transportation,Public Transport,123.20
2025,May,Actuals,Utilities & Bills,Banking services & charges,15.02
2025,May,Actuals,Utilities & Bills,Broadband,89.90
2025,May,Actuals,Utilities & Bills,Energy,211.40
2025,May,Actuals,Utilities & Bills,Moving,575.54
2025,May,Actuals,Utilities & Bills,Telephone & Mobile,23.93
2025,May,Actuals,Utilities & Bills,TV & Multimedia,33.23
2025,May,Actuals,Vacation & Travel,Accomodation,1182.41
2025,May,Actuals,Vacation & Travel,Admission & Tickets,115.61
2025,May,Actuals,Vacation & Travel,Eat & Drink,1616.50
2025,May,Actuals,Vacation & Travel,Flights & Rail,424.09
2025,May,Actuals,Vacation & Travel,Local transport,585.36
2025,May,Actuals,Vacation & Travel,Roaming Charges,17.01
2025,Jun,Budget,Groceries,Groceries,550.00
2025,Jun,Budget,Health,Drugs and pharmaceuticals,5.00
2025,Jun,Budget,Health,Medical Services,60.00
2025,Jun,Budget,Housing,Rent and mortgage interest,3020.00
2025,Jun,Budget,Other expenses,Other expenses,10.00
2025,Jun,Budget,Recreation,Bars & restaurants,255.00
2025,Jun,Budget,Recreation,Going out,10.00
2025,Jun,Budget,Recreation,Personal Care,10.00
2025,Jun,Budget,Recreation,Races,45.00
2025,Jun,Budget,Recreation,Training & further education,0.00
2025,Jun,Budget,Shopping,Books & literature,10.00
2025,Jun,Budget,Shopping,"Clothing, shoes & accessories",175.00
2025,Jun,Budget,Shopping,Electronics & Appliances,50.00
2025,Jun,Budget,Shopping,Furniture,50.00
2025,Jun,Budget,Shopping,Gifts,150.00
2025,Jun,Budget,Shopping,Household Articles,25.00
2025,Jun,Budget,Shopping,Sport and recreation equipment,25.00
2025,Jun,Budget,Transportation,Fuel,40.00
2025,Jun,Budget,Transportation,Leasing Costs,264.70
2025,Jun,Budget,Transportation,Parking Charges,7.50
2025,Jun,Budget,Transportation,Public Transport,325.00
2025,Jun,Budget,Transportation,Taxes and Fines,35.00
2025,Jun,Budget,Utilities & Bills,Banking services & charges,15.00
2025,Jun,Budget,Utilities & Bills,Broadband,154.90
2025,Jun,Budget,Utilities & Bills,Energy,75.00
2025,Jun,Budget,Utilities & Bills,Maintenance and repairs,10.00
2025,Jun,Budget,Utilities & Bills,Misc. Fees,10.00
2025,Jun,Budget,Utilities & Bills,Moving,50.00
2025,Jun,Budget,Utilities & Bills,Postal Charges,5.00
2025,Jun,Budget,Utilities & Bills,Telephone & Mobile,20.00
2025,Jun,Budget,Utilities & Bills,TV & Multimedia,34.00
2025,Jun,Budget,Vacation & Travel,Vacation & Travel,1500.00
2025,Jun,Actuals,Groceries,Groceries,392.90
2025,Jun,Actuals,Health,Drugs and pharmaceuticals,2.10
2025,Jun,Actuals,Health,Health Insurance,-197.20
2025,Jun,Actuals,Health,Medical Services,114.67
2025,Jun,Actuals,Housing,Rent and mortgage interest,3020.00
2025,Jun,Actuals,Recreation,Bars & restaurants,63.95
2025,Jun,Actuals,Shopping,"Clothing, shoes & accessories",5.68
2025,Jun,Actuals,Shopping,Furniture,196.95
2025,Jun,Actuals,Shopping,Gifts,311.83
2025,Jun,Actuals,Shopping,Household Articles,85.39
2025,Jun,Actuals,Transportation,Leasing Costs,264.70
2025,Jun,Actuals,Transportation,Parking Charges,2.00
2025,Jun,Actuals,Transportation,Public Transport,1997.40
2025,Jun,Actuals,Utilities & Bills,Banking services & charges,-35.16
2025,Jun,Actuals,Utilities & Bills,Broadband,148.65
2025,Jun,Actuals,Utilities & Bills,Moving,288.00
2025,Jun,Actuals,Utilities & Bills,Postal Charges,2.40
2025,Jun,Actuals,Utilities & Bills,Telephone & Mobile,19.80
2025,Jun,Actuals,Utilities & Bills,TV & Multimedia,33.25
2025,Jun,Actuals,Vacation & Travel,Accomodation,97.61
2025,Jun,Actuals,Vacation & Travel,Eat & Drink,75.47
2025,Jun,Actuals,Vacation & Travel,Flights & Rail,1239.26
2025,Jun,Actuals,Vacation & Travel,Local transport,46.81
2025,Jun,Actuals,Vacation & Travel,Miscellaneous,7.58
2025,Jun,Actuals,Vacation & Travel,Roaming Charges,9.42
2025,Jul,Budget,Groceries,Groceries,550.00
2025,Jul,Budget,Health,Drugs and pharmaceuticals,5.00
2025,Jul,Budget,Health,Medical Services,60.00
2025,Jul,Budget,Housing,Rent and mortgage interest,3020.00
2025,Jul,Budget,Other expenses,Other expenses,10.00
2025,Jul,Budget,Recreation,Bars & restaurants,255.00
2025,Jul,Budget,Recreation,Going out,10.00
2025,Jul,Budget,Recreation,Personal Care,10.00
2025,Jul,Budget,Recreation,Races,45.00
2025,Jul,Budget,Recreation,Training & further education,0.00
2025,Jul,Budget,Shopping,Books & literature,10.00
2025,Jul,Budget,Shopping,"Clothing, shoes & accessories",175.00
2025,Jul,Budget,Shopping,Electronics & Appliances,50.00
2025,Jul,Budget,Shopping,Furniture,50.00
2025,Jul,Budget,Shopping,Gifts,150.00
2025,Jul,Budget,Shopping,Household Articles,25.00
2025,Jul,Budget,Shopping,Sport and recreation equipment,25.00
2025,Jul,Budget,Transportation,Fuel,40.00
2025,Jul,Budget,Transportation,Leasing Costs,264.70
2025,Jul,Budget,Transportation,Parking Charges,7.50
2025,Jul,Budget,Transportation,Public Transport,325.00
2025,Jul,Budget,Transportation,Taxes and Fines,35.00
2025,Jul,Budget,Utilities & Bills,Banking services & charges,15.00
2025,Jul,Budget,Utilities & Bills,Broadband,89.90
2025,Jul,Budget,Utilities & Bills,Energy,75.00
2025,Jul,Budget,Utilities & Bills,Maintenance and repairs,10.00
2025,Jul,Budget,Utilities & Bills,Misc. Fees,10.00
2025,Jul,Budget,Utilities & Bills,Moving,50.00
2025,Jul,Budget,Utilities & Bills,Postal Charges,5.00
2025,Jul,Budget,Utilities & Bills,Telephone & Mobile,20.00
2025,Jul,Budget,Utilities & Bills,TV & Multimedia,34.00
2025,Jul,Budget,Vacation & Travel,Vacation & Travel,1500.00
2025,Jul,Actuals,Groceries,Groceries,829.20
2025,Jul,Actuals,Health,Medical Services,-36.00
2025,Jul,Actuals,Housing,Rent and mortgage interest,3020.00
2025,Jul,Actuals,Recreation,Bars & restaurants,39.72
2025,Jul,Actuals,Shopping,"Clothing, shoes & accessories",104.90
2025,Jul,Actuals,Shopping,Electronics & Appliances,-199.00
2025,Jul,Actuals,Shopping,Furniture,2457.30
2025,Jul,Actuals,Shopping,Household Articles,120.05
2025,Jul,Actuals,Shopping,Sport and recreation equipment,-78.70
2025,Jul,Actuals,Transportation,Car Insurance,-8.30
2025,Jul,Actuals,Transportation,Fuel,71.43
2025,Jul,Actuals,Transportation,Leasing Costs,264.70
2025,Jul,Actuals,Transportation,Public Transport,111.29
2025,Jul,Actuals,Utilities & Bills,Banking services & charges,15.01
2025,Jul,Actuals,Utilities & Bills,Broadband,89.90
2025,Jul,Actuals,Utilities & Bills,Energy,82.85
2025,Jul,Actuals,Utilities & Bills,Moving,60.00
2025,Jul,Actuals,Utilities & Bills,Postal Charges,2.00
2025,Jul,Actuals,Utilities & Bills,Telephone & Mobile,63.62
2025,Jul,Actuals,Utilities & Bills,TV & Multimedia,32.29
2025,Jul,Actuals,Vacation & Travel,Eat & Drink,549.00
2025,Jul,Actuals,Vacation & Travel,Local transport,494.04
2025,Aug,Budget,Groceries,Groceries,550.00
2025,Aug,Budget,Health,Drugs and pharmaceuticals,5.00
2025,Aug,Budget,Health,Medical Services,60.00
2025,Aug,Budget,Housing,Rent and mortgage interest,3020.00
2025,Aug,Budget,Other expenses,Other expenses,10.00
2025,Aug,Budget,Recreation,Bars & restaurants,255.00
2025,Aug,Budget,Recreation,Going out,10.00
2025,Aug,Budget,Recreation,Personal Care,10.00
2025,Aug,Budget,Recreation,Races,45.00
2025,Aug,Budget,Recreation,Training & further education,0.00
2025,Aug,Budget,Shopping,Books & literature,10.00
2025,Aug,Budget,Shopping,"Clothing, shoes & accessories",175.00
2025,Aug,Budget,Shopping,Electronics & Appliances,50.00
2025,Aug,Budget,Shopping,Furniture,50.00
2025,Aug,Budget,Shopping,Gifts,150.00
2025,Aug,Budget,Shopping,Household Articles,25.00
2025,Aug,Budget,Shopping,Sport and recreation equipment,25.00
2025,Aug,Budget,Transportation,Fuel,40.00
2025,Aug,Budget,Transportation,Leasing Costs,264.70
2025,Aug,Budget,Transportation,Parking Charges,7.50
2025,Aug,Budget,Transportation,Public Transport,325.00
2025,Aug,Budget,Transportation,Taxes and Fines,35.00
2025,Aug,Budget,Utilities & Bills,Banking services & charges,15.00
2025,Aug,Budget,Utilities & Bills,Broadband,89.90
2025,Aug,Budget,Utilities & Bills,Energy,75.00
2025,Aug,Budget,Utilities & Bills,Maintenance and repairs,10.00
2025,Aug,Budget,Utilities & Bills,Misc. Fees,10.00
2025,Aug,Budget,Utilities & Bills,Moving,50.00
2025,Aug,Budget,Utilities & Bills,Postal Charges,5.00
2025,Aug,Budget,Utilities & Bills,Telephone & Mobile,20.00
2025,Aug,Budget,Utilities & Bills,TV & Multimedia,34.00
2025,Aug,Budget,Vacation & Travel,Vacation & Travel,1500.00
2025,Aug,Actuals,Groceries,Groceries,698.15
2025,Aug,Actuals,Health,Medical Services,35.95
2025,Aug,Actuals,Housing,Rent and mortgage interest,3020.00
2025,Aug,Actuals,Recreation,Bars & restaurants,73.42
2025,Aug,Actuals,Recreation,Personal Care,55.00
2025,Aug,Actuals,Shopping,Electronics & Appliances,-10.00
2025,Aug,Actuals,Shopping,Furniture,-98.20
2025,Aug,Actuals,Shopping,Gifts,260.68
2025,Aug,Actuals,Shopping,Household Articles,121.64
2025,Aug,Actuals,Shopping,Sport and recreation equipment,68.50
2025,Aug,Actuals,Transportation,Leasing Costs,264.70
2025,Aug,Actuals,Transportation,Parking Charges,5.10
2025,Aug,Actuals,Transportation,Public Transport,26.23
2025,Aug,Actuals,Utilities & Bills,Banking services & charges,15.01
2025,Aug,Actuals,Utilities & Bills,Broadband,89.90
2025,Aug,Actuals,Utilities & Bills,Energy,121.10
2025,Aug,Actuals,Utilities & Bills,Telephone & Mobile,13.57
2025,Aug,Actuals,Utilities & Bills,TV & Multimedia,32.49
2025,Aug,Actuals,Vacation & Travel,Admission & Tickets,134.00
2025,Aug,Actuals,Vacation & Travel,Eat & Drink,532.38
2025,Aug,Actuals,Vacation & Travel,Flights & Rail,469.19
2025,Aug,Actuals,Vacation & Travel,Local transport,2.40
2025,Aug,Actuals,Vacation & Travel,Roaming Charges,4.23
2025,Sep,Budget,Groceries,Groceries,550.00
2025,Sep,Budget,Health,Drugs and pharmaceuticals,5.00
2025,Sep,Budget,Health,Medical Services,60.00
2025,Sep,Budget,Housing,Rent and mortgage interest,3020.00
2025,Sep,Budget,Other expenses,Other expenses,10.00
2025,Sep,Budget,Recreation,Bars & restaurants,255.00
2025,Sep,Budget,Recreation,Going out,10.00
2025,Sep,Budget,Recreation,Personal Care,10.00
2025,Sep,Budget,Recreation,Races,45.00
2025,Sep,Budget,Recreation,Training & further education,0.00
2025,Sep,Budget,Shopping,Books & literature,10.00
2025,Sep,Budget,Shopping,"Clothing, shoes & accessories",175.00
2025,Sep,Budget,Shopping,Electronics & Appliances,50.00
2025,Sep,Budget,Shopping,Furniture,50.00
2025,Sep,Budget,Shopping,Gifts,150.00
2025,Sep,Budget,Shopping,Household Articles,25.00
2025,Sep,Budget,Shopping,Sport and recreation equipment,25.00
2025,Sep,Budget,Transportation,Fuel,40.00
2025,Sep,Budget,Transportation,Leasing Costs,264.70
2025,Sep,Budget,Transportation,Parking Charges,7.50
2025,Sep,Budget,Transportation,Public Transport,325.00
2025,Sep,Budget,Transportation,Taxes and Fines,35.00
2025,Sep,Budget,Utilities & Bills,Banking services & charges,15.00
2025,Sep,Budget,Utilities & Bills,Broadband,89.90
2025,Sep,Budget,Utilities & Bills,Energy,75.00
2025,Sep,Budget,Utilities & Bills,Maintenance and repairs,10.00
2025,Sep,Budget,Utilities & Bills,Misc. Fees,10.00
2025,Sep,Budget,Utilities & Bills,Moving,50.00
2025,Sep,Budget,Utilities & Bills,Postal Charges,5.00
2025,Sep,Budget,Utilities & Bills,Telephone & Mobile,20.00
2025,Sep,Budget,Utilities & Bills,TV & Multimedia,34.00
2025,Sep,Budget,Vacation & Travel,Vacation & Travel,1500.00
2025,Sep,Actuals,Groceries,Groceries,672.95
2025,Sep,Actuals,Health,Medical Services,133.36
2025,Sep,Actuals,Housing,Rent and mortgage interest,3020.00
2025,Sep,Actuals,Recreation,Bars & restaurants,142.55
2025,Sep,Actuals,Recreation,Going out,240.63
2025,Sep,Actuals,Recreation,Races,70.13
2025,Sep,Actuals,Recreation,Training & further education,420.00
2025,Sep,Actuals,Shopping,"Clothing, shoes & accessories",117.71
2025,Sep,Actuals,Shopping,Electronics & Appliances,65.00
2025,Sep,Actuals,Shopping,Household Articles,5.45
2025,Sep,Actuals,Shopping,Sport and recreation equipment,20.00
2025,Sep,Actuals,Transportation,Fuel,75.25
2025,Sep,Actuals,Transportation,Leasing Costs,264.70
2025,Sep,Actuals,Transportation,Parking Charges,1.50
2025,Sep,Actuals,Transportation,Public Transport,58.60
2025,Sep,Actuals,Transportation,Taxes and Fines,-184.40
2025,Sep,Actuals,Utilities & Bills,Banking services & charges,14.98
2025,Sep,Actuals,Utilities & Bills,Broadband,89.90
2025,Sep,Actuals,Utilities & Bills,Misc. Fees,20.00
2025,Sep,Actuals,Utilities & Bills,Postal Charges,5.40
2025,Sep,Actuals,Utilities & Bills,Telephone & Mobile,65.70
2025,Sep,Actuals,Utilities & Bills,TV & Multimedia,32.24
2025,Sep,Actuals,Vacation & Travel,Accomodation,-0.18
2025,Sep,Actuals,Vacation & Travel,Eat & Drink,166.29
2025,Sep,Actuals,Vacation & Travel,Flights & Rail,139.97
2025,Sep,Actuals,Vacation & Travel,Local transport,70.13
2025,Oct,Budget,Groceries,Groceries,550.00
2025,Oct,Budget,Health,Drugs and pharmaceuticals,5.00
2025,Oct,Budget,Health,Medical Services,60.00
2025,Oct,Budget,Housing,Rent and mortgage interest,3020.00
2025,Oct,Budget,Other expenses,Other expenses,10.00
2025,Oct,Budget,Recreation,Bars & restaurants,255.00
2025,Oct,Budget,Recreation,Going out,10.00
2025,Oct,Budget,Recreation,Personal Care,10.00
2025,Oct,Budget,Recreation,Races,45.00
2025,Oct,Budget,Recreation,Training & further education,0.00
2025,Oct,Budget,Shopping,Books & literature,10.00
2025,Oct,Budget,Shopping,"Clothing, shoes & accessories",175.00
2025,Oct,Budget,Shopping,Electronics & Appliances,50.00
2025,Oct,Budget,Shopping,Furniture,50.00
2025,Oct,Budget,Shopping,Gifts,150.00
2025,Oct,Budget,Shopping,Household Articles,25.00
2025,Oct,Budget,Shopping,Sport and recreation equipment,25.00
2025,Oct,Budget,Transportation,Fuel,40.00
2025,Oct,Budget,Transportation,Leasing Costs,264.70
2025,Oct,Budget,Transportation,Parking Charges,7.50
2025,Oct,Budget,Transportation,Public Transport,325.00
2025,Oct,Budget,Transportation,Service & Maintenance,785.00
2025,Oct,Budget,Transportation,Taxes and Fines,35.00
2025,Oct,Budget,Utilities & Bills,Banking services & charges,15.00
2025,Oct,Budget,Utilities & Bills,Broadband,89.90
2025,Oct,Budget,Utilities & Bills,Energy,75.00
2025,Oct,Budget,Utilities & Bills,Maintenance and repairs,10.00
2025,Oct,Budget,Utilities & Bills,Misc. Fees,10.00
2025,Oct,Budget,Utilities & Bills,Moving,50.00
2025,Oct,Budget,Utilities & Bills,Postal Charges,5.00
2025,Oct,Budget,Utilities & Bills,Telephone & Mobile,20.00
2025,Oct,Budget,Utilities & Bills,TV & Multimedia,34.00
2025,Oct,Budget,Vacation & Travel,Vacation & Travel,1500.00
2025,Oct,Actuals,Groceries,Groceries,716.35
2025,Oct,Actuals,Health,Drugs and pharmaceuticals,7.89
2025,Oct,Actuals,Health,Medical Services,262.05
2025,Oct,Actuals,Housing,Rent and mortgage interest,3020.00
2025,Oct,Actuals,Recreation,Bars & restaurants,38.70
2025,Oct,Actuals,Recreation,Races,96.54
2025,Oct,Actuals,Shopping,"Clothing, shoes & accessories",9.55
2025,Oct,Actuals,Shopping,Gifts,9.14
2025,Oct,Actuals,Shopping,Household Articles,17.75
2025,Oct,Actuals,Transportation,Leasing Costs,264.70
2025,Oct,Actuals,Transportation,Service & Maintenance,839.75
2025,Oct,Actuals,Utilities & Bills,Banking services & charges,15.02
2025,Oct,Actuals,Utilities & Bills,Broadband,79.90
2025,Oct,Actuals,Utilities & Bills,Telephone & Mobile,19.80
2025,Oct,Actuals,Utilities & Bills,TV & Multimedia,31.94
2025,Oct,Actuals,Vacation & Travel,Accomodation,490.70
2025,Oct,Actuals,Vacation & Travel,Eat & Drink,880.19
2025,Oct,Actuals,Vacation & Travel,Flights & Rail,1045.70
2025,Oct,Actuals,Vacation & Travel,Local transport,362.99
2025,Oct,Actuals,Vacation & Travel,Miscellaneous,32.50
2025,Nov,Budget,Groceries,Groceries,550.00
2025,Nov,Budget,Health,Drugs and pharmaceuticals,5.00
2025,Nov,Budget,Health,Medical Services,60.00
2025,Nov,Budget,Housing,Rent and mortgage interest,3020.00
2025,Nov,Budget,Other expenses,Other expenses,10.00
2025,Nov,Budget,Recreation,Bars & restaurants,255.00
2025,Nov,Budget,Recreation,Going out,10.00
2025,Nov,Budget,Recreation,Personal Care,10.00
2025,Nov,Budget,Recreation,Races,45.00
2025,Nov,Budget,Recreation,Training & further education,0.00
2025,Nov,Budget,Shopping,Books & literature,10.00
2025,Nov,Budget,Shopping,"Clothing, shoes & accessories",175.00
2025,Nov,Budget,Shopping,Electronics & Appliances,50.00
2025,Nov,Budget,Shopping,Furniture,50.00
2025,Nov,Budget,Shopping,Gifts,150.00
2025,Nov,Budget,Shopping,Household Articles,25.00
2025,Nov,Budget,Shopping,Sport and recreation equipment,25.00
2025,Nov,Budget,Transportation,Fuel,40.00
2025,Nov,Budget,Transportation,Leasing Costs,264.70
2025,Nov,Budget,Transportation,Parking Charges,7.50
2025,Nov,Budget,Transportation,Public Transport,325.00
2025,Nov,Budget,Transportation,Taxes and Fines,35.00
2025,Nov,Budget,Utilities & Bills,Banking services & charges,15.00
2025,Nov,Budget,Utilities & Bills,Broadband,89.90
2025,Nov,Budget,Utilities & Bills,Energy,75.00
2025,Nov,Budget,Utilities & Bills,Maintenance and repairs,10.00
2025,Nov,Budget,Utilities & Bills,Misc. Fees,10.00
2025,Nov,Budget,Utilities & Bills,Moving,50.00
2025,Nov,Budget,Utilities & Bills,Postal Charges,5.00
2025,Nov,Budget,Utilities & Bills,Telephone & Mobile,20.00
2025,Nov,Budget,Utilities & Bills,TV & Multimedia,34.00
2025,Nov,Budget,Vacation & Travel,Vacation & Travel,1500.00
2025,Nov,Actuals,Groceries,Groceries,350.33
2025,Nov,Actuals,Housing,Rent and mortgage interest,3020.00
2025,Nov,Actuals,Recreation,Personal Care,55.00
2025,Nov,Actuals,Shopping,"Clothing, shoes & accessories",60.43
2025,Nov,Actuals,Shopping,Electronics & Appliances,43.50
2025,Nov,Actuals,Shopping,Gifts,3517.04
2025,Nov,Actuals,Shopping,Household Articles,101.42
2025,Nov,Actuals,Shopping,Sport and recreation equipment,10.00
2025,Nov,Actuals,Transportation,Fuel,71.56
2025,Nov,Actuals,Transportation,Leasing Costs,264.70
2025,Nov,Actuals,Transportation,Parking Charges,0.60
2025,Nov,Actuals,Utilities & Bills,Banking services & charges,15.00
2025,Nov,Actuals,Utilities & Bills,Broadband,99.90
2025,Nov,Actuals,Utilities & Bills,Energy,225.80
2025,Nov,Actuals,Utilities & Bills,Telephone & Mobile,24.80
2025,Nov,Actuals,Utilities & Bills,TV & Multimedia,31.68
2025,Nov,Actuals,Vacation & Travel,Accomodation,360.44
2025,Nov,Actuals,Vacation & Travel,Admission & Tickets,74.35
2025,Nov,Actuals,Vacation & Travel,Eat & Drink,522.90
2025,Nov,Actuals,Vacation & Travel,Flights & Rail,320.83
2025,Nov,Actuals,Vacation & Travel,Local transport,203.22
2025,Dec,Budget,Groceries,Groceries,550.00
2025,Dec,Budget,Health,Drugs and pharmaceuticals,5.00
2025,Dec,Budget,Health,Medical Services,60.00
2025,Dec,Budget,Housing,Rent and mortgage interest,3020.00
2025,Dec,Budget,Other expenses,Other expenses,10.00
2025,Dec,Budget,Recreation,Bars & restaurants,255.00
2025,Dec,Budget,Recreation,Going out,10.00
2025,Dec,Budget,Recreation,Personal Care,10.00
2025,Dec,Budget,Recreation,Races,45.00
2025,Dec,Budget,Recreation,Training & further education,0.00
2025,Dec,Budget,Shopping,Books & literature,10.00
2025,Dec,Budget,Shopping,"Clothing, shoes & accessories",175.00
2025,Dec,Budget,Shopping,Electronics & Appliances,50.00
2025,Dec,Budget,Shopping,Furniture,50.00
2025,Dec,Budget,Shopping,Gifts,150.00
2025,Dec,Budget,Shopping,Household Articles,25.00
2025,Dec,Budget,Shopping,Sport and recreation equipment,25.00
2025,Dec,Budget,Transportation,Fuel,40.00
2025,Dec,Budget,Transportation,Leasing Costs,264.70
2025,Dec,Budget,Transportation,Parking Charges,7.50
2025,Dec,Budget,Transportation,Public Transport,325.00
2025,Dec,Budget,Transportation,Taxes and Fines,35.00
2025,Dec,Budget,Utilities & Bills,Banking services & charges,15.00
2025,Dec,Budget,Utilities & Bills,Broadband,89.90
2025,Dec,Budget,Utilities & Bills,Energy,75.00
2025,Dec,Budget,Utilities & Bills,Maintenance and repairs,10.00
2025,Dec,Budget,Utilities & Bills,Misc. Fees,10.00
2025,Dec,Budget,Utilities & Bills,Moving,50.00
2025,Dec,Budget,Utilities & Bills,Postal Charges,5.00
2025,Dec,Budget,Utilities & Bills,Telephone & Mobile,20.00
2025,Dec,Budget,Utilities & Bills,TV & Multimedia,34.00
2025,Dec,Budget,Vacation & Travel,Vacation & Travel,1500.00
2025,Dec,Actuals,Groceries,Groceries,223.60
2025,Dec,Actuals,Health,Drugs and pharmaceuticals,1.82
2025,Dec,Actuals,Health,Medical Services,7.51
2025,Dec,Actuals,Housing,Rent and mortgage interest,2880.00
2025,Dec,Actuals,Shopping,"Clothing, shoes & accessories",124.09
2025,Dec,Actuals,Shopping,Electronics & Appliances,-43.13
2025,Dec,Actuals,Shopping,Gifts,921.47
2025,Dec,Actuals,Shopping,Household Articles,26.57
2025,Dec,Actuals,Transportation,Leasing Costs,264.70
2025,Dec,Actuals,Utilities & Bills,Banking services & charges,-14.15
2025,Dec,Actuals,Utilities & Bills,Broadband,89.90
2025,Dec,Actuals,Utilities & Bills,Maintenance and repairs,1.33
2025,Dec,Actuals,Utilities & Bills,Telephone & Mobile,29.88
2025,Dec,Actuals,Utilities & Bills,TV & Multimedia,33.04
2025,Dec,Actuals,Vacation & Travel,Admission & Tickets,0.75
2025,Dec,Actuals,Vacation & Travel,Eat & Drink,30.77
2025,Dec,Actuals,Vacation & Travel,Flights & Rail,458.59
2025,Dec,Actuals,Vacation & Travel,Local transport,5.79
2025,Dec,Actuals,Vacation & Travel,Roaming Charges,9.97
2026,Jan,Budget,Groceries,Groceries,550.00
2026,Jan,Budget,Health,Drugs and pharmaceuticals,5.00
2026,Jan,Budget,Health,Health Insurance,6650.00
2026,Jan,Budget,Health,Medical Services,60.00
2026,Jan,Budget,Housing,Rent and mortgage interest,2880.00
2026,Jan,Budget,Other expenses,Other expenses,10.00
2026,Jan,Budget,Recreation,Bars & restaurants,255.00
2026,Jan,Budget,Recreation,Going out,10.00
2026,Jan,Budget,Recreation,Personal Care,60.00
2026,Jan,Budget,Recreation,Races,25.00
2026,Jan,Budget,Shopping,Books & literature,10.00
2026,Jan,Budget,Shopping,"Clothing, shoes & accessories",175.00
2026,Jan,Budget,Shopping,Electronics & Appliances,50.00
2026,Jan,Budget,Shopping,Furniture,50.00
2026,Jan,Budget,Shopping,Gifts,150.00
2026,Jan,Budget,Shopping,Household Articles,25.00
2026,Jan,Budget,Shopping,Sport and recreation equipment,25.00
2026,Jan,Budget,Transportation,Car Insurance,0.00
2026,Jan,Budget,Transportation,Fuel,0.00
2026,Jan,Budget,Transportation,Leasing Costs,0.00
2026,Jan,Budget,Transportation,Parking Charges,7.50
2026,Jan,Budget,Transportation,Public Transport,50.00
2026,Jan,Budget,Transportation,Service & Maintenance,0.00
2026,Jan,Budget,Transportation,Taxes and Fines,0.00
2026,Jan,Budget,Transportation,Vehicle purchase costs,0.00
2026,Jan,Budget,Utilities & Bills,Banking services & charges,15.00
2026,Jan,Budget,Utilities & Bills,Broadband,89.90
2026,Jan,Budget,Utilities & Bills,Energy,75.00
2026,Jan,Budget,Utilities & Bills,Maintenance and repairs,10.00
